db_reference|evidence|label|qualifier|source|source_id|source_type|source_url|target_id|target_type
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000182974|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004930|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000182974|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004984|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000221933|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004930|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GOA|ENSG00000250366|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0051117|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000215817|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000283654|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004222|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000283654|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000236444|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005524|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000236444|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016874|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000230601|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000253649|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004252|molecular_function
"[""GO_REF:0000113""]"|ISA|enables|"[""enables""]"|GOA|ENSG00000283697|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000981|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000225180|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005509|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000284234|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046982|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000255855|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016491|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000255855|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000284283|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046982|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000282757|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000981|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000283776|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046982|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000250782|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046982|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000249156|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046982|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000283740|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046982|molecular_function
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000284438|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0017018|molecular_function
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000284018|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0017018|molecular_function
"[""GO_REF:0000117""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000268041|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0043565|molecular_function
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000283873|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0017018|molecular_function
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000284306|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0017018|molecular_function
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000284546|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0017018|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000241149|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000283988|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046982|molecular_function
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000230268|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0017018|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000249662|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046982|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000284439|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046982|molecular_function
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|GOA|ENSG00000284638|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003674|molecular_function
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|GOA|ENSG00000226490|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003674|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000224578|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003723|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000186886|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004930|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000285480|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003677|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000285480|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0030527|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000285480|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046982|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000198678|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004930|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000221970|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004930|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000212807|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004930|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000101898|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003723|molecular_function
"[""PMID:32958672""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000291307|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000220948|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008270|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000197674|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004930|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000229674|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0030527|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000229674|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046982|molecular_function
"[""PMID:30367041""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000231721|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000104880|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005085|molecular_function
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000211753|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042605|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000268480|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003677|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000268480|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003700|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000133136|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031681|molecular_function
"[""GO_REF:0000104""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000288920|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003735|molecular_function
"[""GO_REF:0000104""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000288920|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005055|molecular_function
"[""GO_REF:0000104""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000288920|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0043236|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000233381|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004017|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000233381|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005524|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000233381|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005525|molecular_function
"[""GO_REF:0000104""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000233381|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046899|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000249467|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003677|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000249467|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0030527|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000249467|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046982|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000221955|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""PMID:22658674""]"|HDA|enables|"[""enables""]"|GOA|ENSG00000163694|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003723|molecular_function
"[""PMID:34160127""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000163694|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003730|molecular_function
"[""PMID:24916387""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000163694|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""PMID:24916387""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000163694|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019899|molecular_function
"[""PMID:24916387""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000163694|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0140767|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000168936|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function
"[""PMID:24807418""]"|EXP|enables|"[""enables""]"|GOA|ENSG00000168936|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0061630|molecular_function
"[""PMID:16179649""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000129173|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000978|molecular_function
"[""GO_REF:0000113""]"|ISA|enables|"[""enables""]"|GOA|ENSG00000129173|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000981|molecular_function
"[""PMID:22903062""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000129173|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000987|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GOA|ENSG00000129173|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0001217|molecular_function
"[""PMID:16179649""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000129173|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0001227|molecular_function
"[""PMID:22903062""]"|IMP|enables|"[""enables""]"|GOA|ENSG00000129173|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003700|molecular_function
"[""PMID:18202719""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000129173|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000129173|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042802|molecular_function
"[""PMID:28473536""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000129173|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_1990837|molecular_function
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000033178|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004839|molecular_function
"[""PMID:17889673""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000033178|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000033178|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005524|molecular_function
"[""PMID:17889673""]"|IMP|enables|"[""enables""]"|GOA|ENSG00000033178|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019780|molecular_function
"[""PMID:24373768""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000117868|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005509|molecular_function
"[""PMID:22119785""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000117868|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""PMID:17360437""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000117868|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005544|molecular_function
"[""PMID:24847877""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000117868|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008429|molecular_function
"[""PMID:24847877""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000117868|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031210|molecular_function
"[""PMID:24847877""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000117868|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0035091|molecular_function
"[""PMID:23791178""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000117868|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042802|molecular_function
"[""PMID:25468996""]"|HDA|enables|"[""enables""]"|GOA|ENSG00000117868|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0045296|molecular_function
"[""PMID:23791178""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000158220|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000156603|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003712|molecular_function
"[""PMID:14576168""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000156603|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""PMID:20163565""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000111647|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""PMID:20163565""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000111647|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042803|molecular_function
"[""PMID:20163565""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000111647|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0062069|molecular_function
"[""PMID:35499567""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000111647|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0120013|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000278522|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000187164|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000187164|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019894|molecular_function
"[""PMID:25468996""]"|HDA|enables|"[""enables""]"|GOA|ENSG00000187164|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0045296|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GOA|ENSG00000187164|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0051015|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000102796|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016491|molecular_function
"[""Reactome:R-HSA-8876283""]"|TAS|enables|"[""enables""]"|GOA|ENSG00000154025|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0015370|molecular_function
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000154025|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0140929|molecular_function
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000154025|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0140930|molecular_function
"[""PMID:34969438""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000168569|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0097177|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000163331|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""PMID:22779914""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000157884|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000287|molecular_function
"[""PMID:22779914""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000157884|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005509|molecular_function
"[""PMID:22779914""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000157884|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000178343|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000128610|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0001227|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000128610|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000128610|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function
"[""PMID:19940119""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000172986|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0035252|molecular_function
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000172986|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0140563|molecular_function
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|GOA|ENSG00000188735|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003674|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000188735|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000187783|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000249581|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""Reactome:R-HSA-8981637""]"|TAS|enables|"[""enables""]"|GOA|ENSG00000071205|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005096|molecular_function
"[""PMID:11432776""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000071205|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""PMID:29420192""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000237693|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003924|molecular_function
"[""PMID:30612879""]"|IDA|enables|"[""enables""]"|GOA|ENSG00000237693|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003925|molecular_function
"[""PMID:25891078""]"|IPI|enables|"[""enables""]"|GOA|ENSG00000237693|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|ENSG00000237693|gene|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005525|molecular_function
