label|source|source_id|source_type|source_url|target_id|target_type
associated_with|EPD|SO_chr1_1324650_1324709_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000127054|gene
associated_with|EPD|SO_chr1_1349119_1349178_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000107404|gene
associated_with|EPD|SO_chr1_1358533_1358592_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000162576|gene
associated_with|EPD|SO_chr1_1375172_1375231_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000175756|gene
associated_with|EPD|SO_chr1_1375489_1375548_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000175756|gene
associated_with|EPD|SO_chr1_1399304_1399363_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000221978|gene
associated_with|EPD|SO_chr1_1407283_1407342_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000242485|gene
associated_with|EPD|SO_chr1_1421335_1421394_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000235098|gene
associated_with|EPD|SO_chr1_1435641_1435700_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000179403|gene
associated_with|EPD|SO_chr1_1462420_1462479_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000215915|gene
associated_with|EPD|SO_chr1_1471732_1471791_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000160072|gene
associated_with|EPD|SO_chr1_1512113_1512172_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000197785|gene
associated_with|EPD|SO_chr1_1574594_1574653_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000160075|gene
associated_with|EPD|SO_chr1_1574853_1574912_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000160075|gene
associated_with|EPD|SO_chr1_1615467_1615526_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000197530|gene
associated_with|EPD|SO_chr1_1632139_1632198_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000189409|gene
associated_with|EPD|SO_chr1_1657393_1657452_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000248333|gene
associated_with|EPD|SO_chr1_1658962_1659021_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000248333|gene
associated_with|EPD|SO_chr1_1659199_1659258_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000248333|gene
associated_with|EPD|SO_chr1_1692497_1692556_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000189339|gene
associated_with|EPD|SO_chr1_1692699_1692758_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000189339|gene
associated_with|EPD|SO_chr1_1692812_1692871_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000189339|gene
associated_with|EPD|SO_chr1_1708880_1708939_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000248333|gene
associated_with|EPD|SO_chr1_1719442_1719501_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000248333|gene
associated_with|EPD|SO_chr1_1721658_1721717_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000008128|gene
associated_with|EPD|SO_chr1_1724324_1724383_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000008128|gene
associated_with|EPD|SO_chr1_1727707_1727766_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000189339|gene
associated_with|EPD|SO_chr1_1745772_1745831_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|none|gene
associated_with|EPD|SO_chr1_1745992_1746051_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|none|gene
associated_with|EPD|SO_chr1_1746267_1746326_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|none|gene
associated_with|EPD|SO_chr1_1778439_1778498_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000008130|gene
associated_with|EPD|SO_chr1_1778805_1778864_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000008130|gene
associated_with|EPD|SO_chr1_1780021_1780080_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000008130|gene
associated_with|EPD|SO_chr1_1780504_1780563_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000008130|gene
associated_with|EPD|SO_chr1_1890844_1890903_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000078369|gene
associated_with|EPD|SO_chr1_1891060_1891119_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000078369|gene
associated_with|EPD|SO_chr1_1918790_1918849_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000178821|gene
associated_with|EPD|SO_chr1_1919269_1919328_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000178821|gene
associated_with|EPD|SO_chr1_2003776_2003835_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000142609|gene
associated_with|EPD|SO_chr1_2019311_2019370_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000187730|gene
associated_with|EPD|SO_chr1_2048506_2048565_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000067606|gene
associated_with|EPD|SO_chr1_2050362_2050421_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000067606|gene
associated_with|EPD|SO_chr1_2073499_2073558_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000067606|gene
associated_with|EPD|SO_chr1_2073615_2073674_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000067606|gene
associated_with|EPD|SO_chr1_2145338_2145397_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000067606|gene
associated_with|EPD|SO_chr1_2194762_2194821_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000162585|gene
associated_with|EPD|SO_chr1_2228640_2228699_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000157933|gene
associated_with|EPD|SO_chr1_2391544_2391603_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000116151|gene
associated_with|EPD|SO_chr1_2391793_2391852_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000157916|gene
associated_with|EPD|SO_chr1_2412533_2412592_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000157911|gene
associated_with|EPD|SO_chr1_2413801_2413860_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000157911|gene
associated_with|EPD|SO_chr1_2415900_2415959_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000149527|gene
associated_with|EPD|SO_chr1_2476272_2476331_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000149527|gene
associated_with|EPD|SO_chr1_2526586_2526645_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000157881|gene
associated_with|EPD|SO_chr1_2530253_2530312_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000197921|gene
associated_with|EPD|SO_chr1_2554245_2554304_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000157873|gene
associated_with|EPD|SO_chr1_2556322_2556381_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000157873|gene
associated_with|EPD|SO_chr1_2556514_2556573_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000157873|gene
associated_with|EPD|SO_chr1_2586474_2586533_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|none|gene
associated_with|EPD|SO_chr1_2586749_2586808_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|none|gene
associated_with|EPD|SO_chr1_2629397_2629456_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000142606|gene
associated_with|EPD|SO_chr1_2632980_2633039_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000142606|gene
associated_with|EPD|SO_chr1_3068661_3068720_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000142611|gene
associated_with|EPD|SO_chr1_3069154_3069213_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000142611|gene
associated_with|EPD|SO_chr1_3116242_3116301_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000235169|gene
associated_with|EPD|SO_chr1_3471575_3471634_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000130762|gene
associated_with|EPD|SO_chr1_3531401_3531460_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000162591|gene
associated_with|EPD|SO_chr1_3611486_3611545_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000162591|gene
associated_with|EPD|SO_chr1_3619569_3619628_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000158109|gene
associated_with|EPD|SO_chr1_3624769_3624828_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000162591|gene
associated_with|EPD|SO_chr1_3624985_3625044_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000158109|gene
associated_with|EPD|SO_chr1_3650093_3650152_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000116213|gene
associated_with|EPD|SO_chr1_3652467_3652526_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000078900|gene
associated_with|EPD|SO_chr1_3690623_3690682_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000078900|gene
associated_with|EPD|SO_chr1_3697997_3698056_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000078900|gene
associated_with|EPD|SO_chr1_3752401_3752460_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000162592|gene
associated_with|EPD|SO_chr1_3772606_3772665_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000235169|gene
associated_with|EPD|SO_chr1_3796484_3796543_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000130764|gene
associated_with|EPD|SO_chr1_3857201_3857260_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000116198|gene
associated_with|EPD|SO_chr1_3857237_3857296_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000169598|gene
associated_with|EPD|SO_chr1_3857427_3857486_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000169598|gene
associated_with|EPD|SO_chr1_3900248_3900307_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000198912|gene
associated_with|EPD|SO_chr1_4655163_4655222_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000196581|gene
associated_with|EPD|SO_chr1_5992375_5992434_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000069424|gene
associated_with|EPD|SO_chr1_5992415_5992474_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000131697|gene
associated_with|EPD|SO_chr1_6025938_6025997_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000069424|gene
associated_with|EPD|SO_chr1_6026284_6026343_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000069424|gene
associated_with|EPD|SO_chr1_6180114_6180173_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000116254|gene
associated_with|EPD|SO_chr1_6199584_6199643_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000116251|gene
associated_with|EPD|SO_chr1_6206070_6206129_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000158286|gene
associated_with|EPD|SO_chr1_6235954_6236013_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000116237|gene
associated_with|EPD|SO_chr1_6259429_6259488_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000158292|gene
associated_with|EPD|SO_chr1_6261054_6261113_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000158292|gene
associated_with|EPD|SO_chr1_6358919_6358978_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000097021|gene
associated_with|EPD|SO_chr1_6360691_6360750_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000097021|gene
associated_with|EPD|SO_chr1_6385787_6385846_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000097021|gene
associated_with|EPD|SO_chr1_6393367_6393426_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000097021|gene
associated_with|EPD|SO_chr1_6393757_6393816_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000097021|gene
associated_with|EPD|SO_chr1_6419909_6419968_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000069812|gene
associated_with|EPD|SO_chr1_6424671_6424730_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000069812|gene
associated_with|EPD|SO_chr1_6424727_6424786_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000187017|gene
associated_with|EPD|SO_chr1_6448039_6448098_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000187017|gene
associated_with|EPD|SO_chr1_6448442_6448501_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000187017|gene
associated_with|EPD|SO_chr1_6466142_6466201_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000215788|gene
associated_with|EPD|SO_chr1_6469113_6469172_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000215788|gene
associated_with|EPD|SO_chr1_6485457_6485516_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000171680|gene
associated_with|EPD|SO_chr1_6490570_6490629_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000171680|gene
associated_with|EPD|SO_chr1_6497414_6497473_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000171680|gene
associated_with|EPD|SO_chr1_6520052_6520111_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000171680|gene
associated_with|EPD|SO_chr1_6554503_6554562_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000162408|gene
associated_with|EPD|SO_chr1_6579947_6580006_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000204859|gene
associated_with|EPD|SO_chr1_6599828_6599887_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000162413|gene
associated_with|EPD|SO_chr1_6602859_6602918_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000162413|gene
associated_with|EPD|SO_chr1_6603681_6603740_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000162413|gene
associated_with|EPD|SO_chr1_6613706_6613765_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000116273|gene
associated_with|EPD|SO_chr1_6624821_6624880_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000041988|gene
associated_with|EPD|SO_chr1_6625134_6625193_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000041988|gene
associated_with|EPD|SO_chr1_6680934_6680993_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000007923|gene
associated_with|EPD|SO_chr1_6701812_6701871_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000007923|gene
associated_with|EPD|SO_chr1_6785405_6785464_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000171735|gene
associated_with|EPD|SO_chr1_7771247_7771306_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000049245|gene
associated_with|EPD|SO_chr1_7784242_7784301_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000049246|gene
associated_with|EPD|SO_chr1_7784378_7784437_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000049246|gene
associated_with|EPD|SO_chr1_7784598_7784657_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000049246|gene
associated_with|EPD|SO_chr1_7853055_7853114_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000049247|gene
associated_with|EPD|SO_chr1_7913239_7913298_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000049247|gene
associated_with|EPD|SO_chr1_7940827_7940886_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000049249|gene
associated_with|EPD|SO_chr1_7954149_7954208_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000116288|gene
associated_with|EPD|SO_chr1_7961662_7961721_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000116288|gene
associated_with|EPD|SO_chr1_8026299_8026358_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000116285|gene
associated_with|EPD|SO_chr1_8423699_8423758_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000142599|gene
associated_with|EPD|SO_chr1_8817630_8817689_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000142599|gene
associated_with|EPD|SO_chr1_8817993_8818052_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000142599|gene
associated_with|EPD|SO_chr1_8878676_8878735_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000074800|gene
associated_with|EPD|SO_chr1_8945819_8945878_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000131686|gene
associated_with|EPD|SO_chr1_9069625_9069684_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000142583|gene
associated_with|EPD|SO_chr1_9129092_9129151_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000180758|gene
associated_with|EPD|SO_chr1_9182093_9182152_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000180758|gene
associated_with|EPD|SO_chr1_9182287_9182346_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000180758|gene
associated_with|EPD|SO_chr1_9234725_9234784_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000049239|gene
associated_with|EPD|SO_chr1_9239798_9239857_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000049239|gene
associated_with|EPD|SO_chr1_9292845_9292904_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000171621|gene
associated_with|EPD|SO_chr1_9347919_9347978_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000171621|gene
associated_with|EPD|SO_chr1_9539440_9539499_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000171612|gene
associated_with|EPD|SO_chr1_9588862_9588921_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000188807|gene
associated_with|EPD|SO_chr1_9629971_9630030_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000171608|gene
associated_with|EPD|SO_chr1_9651682_9651741_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000171608|gene
associated_with|EPD|SO_chr1_9664046_9664105_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000171608|gene
associated_with|EPD|SO_chr1_9823950_9824009_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000171603|gene
associated_with|EPD|SO_chr1_9877937_9877996_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000171603|gene
associated_with|EPD|SO_chr1_9910245_9910304_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000178585|gene
associated_with|EPD|SO_chr1_9942789_9942848_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000162441|gene
associated_with|EPD|SO_chr1_9943317_9943376_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000162441|gene
associated_with|EPD|SO_chr1_9943426_9943485_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000173614|gene
associated_with|EPD|SO_chr1_9997179_9997238_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000162444|gene
associated_with|EPD|SO_chr1_10032909_10032968_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000130939|gene
associated_with|EPD|SO_chr1_10232190_10232249_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000054523|gene
associated_with|EPD|SO_chr1_10232313_10232372_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000054523|gene
associated_with|EPD|SO_chr1_10399015_10399074_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000142657|gene
associated_with|EPD|SO_chr1_10430394_10430453_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000175279|gene
associated_with|EPD|SO_chr1_10430703_10430762_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000175279|gene
associated_with|EPD|SO_chr1_10433796_10433855_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000241563|gene
associated_with|EPD|SO_chr1_10450108_10450167_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000241563|gene
associated_with|EPD|SO_chr1_10472516_10472575_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000160049|gene
associated_with|EPD|SO_chr1_10472965_10473024_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000160049|gene
associated_with|EPD|SO_chr1_10474905_10474964_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000142655|gene
associated_with|EPD|SO_chr1_10694536_10694595_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000130940|gene
associated_with|EPD|SO_chr1_10796609_10796668_GRCh38|promoter|https://epd.expasy.org/ftp/epdnew/H_sapiens/|ensg00000130940|gene
